datetime,Chicago
6/7/2016,291.62
6/7/2016,291.67
6/7/2016,291.53
6/7/2016,291.50
6/7/2016,290.73
6/8/2016,290.20
6/8/2016,289.16
6/8/2016,287.60
6/8/2016,285.94
6/8/2016,285.02
6/8/2016,284.69
6/8/2016,284.61
6/8/2016,284.08
6/8/2016,283.61
6/8/2016,283.34
6/8/2016,283.11
6/8/2016,282.74
6/8/2016,287.70
6/8/2016,289.15
6/8/2016,290.71
6/8/2016,292.04
6/8/2016,293.04
6/8/2016,293.82
6/8/2016,294.98
6/8/2016,294.14
6/8/2016,294.75
6/8/2016,293.95
6/8/2016,293.55
6/8/2016,292.21
6/9/2016,290.23
6/9/2016,288.40
6/9/2016,286.99
6/9/2016,286.27
6/9/2016,285.56
6/9/2016,285.02
6/9/2016,284.55
6/9/2016,284.17
6/9/2016,284.15
6/9/2016,284.60
6/9/2016,285.43
6/9/2016,287.11
6/9/2016,288.72
6/9/2016,290.00
6/9/2016,291.80
6/9/2016,292.40
6/9/2016,293.48
6/9/2016,292.55
6/9/2016,292.01
6/9/2016,291.79
6/9/2016,292.46
6/9/2016,292.99
6/9/2016,293.43
6/9/2016,294.37
6/10/2016,294.52
6/10/2016,293.19
6/10/2016,292.08
6/10/2016,291.71
6/10/2016,291.41
6/10/2016,291.16
6/10/2016,290.71
6/10/2016,290.43
6/10/2016,290.71
6/10/2016,290.68
6/10/2016,290.34
6/10/2016,290.81
6/10/2016,291.87
6/10/2016,294.26
6/10/2016,297.20
6/10/2016,299.43
6/10/2016,301.31
6/10/2016,302.76
6/10/2016,304.27
6/10/2016,304.85
6/10/2016,305.42
6/10/2016,305.38
6/10/2016,305.23
6/10/2016,305.03
6/11/2016,304.13
6/11/2016,302.03
6/11/2016,300.65
6/11/2016,300.10
6/11/2016,299.14
6/11/2016,297.91
6/11/2016,296.36
6/11/2016,295.28
6/11/2016,295.18
6/11/2016,295.03
6/11/2016,294.63
6/11/2016,295.22
6/11/2016,296.99
6/11/2016,298.81
6/11/2016,300.59
6/11/2016,302.42
6/11/2016,303.81
6/11/2016,305.03
6/11/2016,306.05
6/11/2016,306.13
6/11/2016,305.70
6/11/2016,306.28
6/11/2016,306.07
6/11/2016,304.86
6/12/2016,303.99
6/12/2016,302.37
6/12/2016,300.97
6/12/2016,299.65
6/12/2016,298.43
6/12/2016,297.79
6/12/2016,295.60
6/12/2016,293.34
6/12/2016,292.01
6/12/2016,291.07
6/12/2016,290.23
6/12/2016,290.21
6/12/2016,290.31
6/12/2016,291.71
6/12/2016,292.60
6/12/2016,292.46
6/12/2016,292.54
6/12/2016,292.33
6/12/2016,292.86
6/12/2016,293.31
6/12/2016,293.30
6/12/2016,293.38
6/12/2016,293.07
6/12/2016,292.35
6/13/2016,290.98
6/13/2016,289.51
6/13/2016,289.24
6/13/2016,288.22
6/13/2016,287.80
6/13/2016,287.64
6/13/2016,286.62
6/13/2016,286.13
6/13/2016,286.16
6/13/2016,286.10
6/13/2016,285.76
6/13/2016,286.83
6/13/2016,289.09
6/13/2016,292.75
6/13/2016,294.59
6/13/2016,296.52
6/13/2016,298.26
6/13/2016,299.92
6/13/2016,299.65
6/13/2016,299.46
6/13/2016,301.08
6/13/2016,301.92
6/13/2016,302.73
6/13/2016,299.23
6/14/2016,298.61
6/14/2016,297.37
6/14/2016,294.95
6/14/2016,294.10
6/14/2016,293.20
6/14/2016,292.63
6/14/2016,292.19
6/14/2016,291.69
6/14/2016,291.14
6/14/2016,290.74
6/14/2016,291.16
6/14/2016,291.10
6/14/2016,292.41
6/14/2016,294.03
6/14/2016,296.50
6/14/2016,299.23
6/14/2016,301.11
6/14/2016,302.23
6/14/2016,302.05
6/14/2016,301.80
6/14/2016,301.82
6/14/2016,301.30
6/14/2016,299.92
6/14/2016,298.42
6/15/2016,297.64
6/15/2016,297.76
6/15/2016,297.06
6/15/2016,297.03
6/15/2016,296.86
6/15/2016,296.26
6/15/2016,295.92
6/15/2016,294.86
6/15/2016,293.92
6/15/2016,293.54
6/15/2016,293.25
6/15/2016,293.10
6/15/2016,293.99
6/15/2016,295.63
6/15/2016,298.24
6/15/2016,300.15
6/15/2016,300.81
6/15/2016,299.82
6/15/2016,295.46
6/15/2016,303.83
6/15/2016,304.31
6/15/2016,303.70
6/15/2016,303.27
6/15/2016,302.53
6/16/2016,302.45
6/16/2016,300.92
6/16/2016,300.17
6/16/2016,299.98
6/16/2016,299.33
6/16/2016,297.86
6/16/2016,296.67
6/16/2016,295.51
6/16/2016,294.44
6/16/2016,293.64
6/16/2016,293.06
6/16/2016,293.37
6/16/2016,294.09
6/16/2016,294.26
6/16/2016,294.20
6/16/2016,293.88
6/16/2016,294.05
6/16/2016,294.59
6/16/2016,294.60
6/16/2016,294.15
6/16/2016,293.23
6/16/2016,293.70
6/16/2016,293.66
6/16/2016,292.54
6/17/2016,292.11
6/17/2016,291.78
6/17/2016,291.65
6/17/2016,291.18
6/17/2016,290.82
6/17/2016,290.23
6/17/2016,289.74
6/17/2016,289.22
6/17/2016,288.89
6/17/2016,288.60
6/17/2016,288.71
6/17/2016,289.54
6/17/2016,291.94
6/17/2016,294.73
6/17/2016,296.21
6/17/2016,298.40
6/17/2016,300.17
6/17/2016,300.78
6/17/2016,301.39
6/17/2016,301.60
6/17/2016,301.46
6/17/2016,301.06
6/17/2016,300.43
6/17/2016,299.40
6/18/2016,297.77
6/18/2016,295.82
6/18/2016,293.95
6/18/2016,293.23
6/18/2016,291.94
6/18/2016,290.35
6/18/2016,289.66
6/18/2016,288.76
6/18/2016,288.32
6/18/2016,288.12
6/18/2016,287.89
6/18/2016,289.18
6/18/2016,292.85
6/18/2016,296.34
6/18/2016,298.37
6/18/2016,300.71
6/18/2016,302.07
6/18/2016,303.52
6/18/2016,302.84
6/18/2016,302.62
6/18/2016,303.06
6/18/2016,303.06
6/18/2016,302.21
6/18/2016,301.18
6/19/2016,299.67
6/19/2016,297.79
6/19/2016,295.80
6/19/2016,294.99
6/19/2016,293.55
6/19/2016,292.40
6/19/2016,291.62
6/19/2016,290.80
6/19/2016,290.02
6/19/2016,289.67
6/19/2016,289.33
6/19/2016,290.15
6/19/2016,293.79
6/19/2016,297.71
6/19/2016,300.28
6/19/2016,302.01
6/19/2016,303.21
6/19/2016,303.92
6/19/2016,304.02
6/19/2016,305.11
6/19/2016,304.66
6/19/2016,305.08
6/19/2016,304.75
6/19/2016,303.56
6/20/2016,302.93
6/20/2016,301.33
6/20/2016,299.31
6/20/2016,298.78
6/20/2016,298.29
6/20/2016,297.75
6/20/2016,297.81
6/20/2016,298.03
6/20/2016,298.35
6/20/2016,298.15
6/20/2016,297.84
6/20/2016,297.84
6/20/2016,299.05
6/20/2016,299.92
6/20/2016,300.69
6/20/2016,302.51
6/20/2016,303.59
6/20/2016,304.18
6/20/2016,304.22
6/20/2016,304.79
6/20/2016,305.36
6/20/2016,305.89
6/20/2016,306.14
6/20/2016,304.40
6/21/2016,303.07
6/21/2016,301.06
6/21/2016,297.95
6/21/2016,296.16
6/21/2016,294.72
6/21/2016,293.41
6/21/2016,292.34
6/21/2016,291.96
6/21/2016,290.69
6/21/2016,289.77
6/21/2016,289.39
6/21/2016,289.93
6/21/2016,292.15
6/21/2016,294.60
6/21/2016,296.03
6/21/2016,297.48
6/21/2016,298.42
6/21/2016,300.32
6/21/2016,300.24
6/21/2016,300.75
6/21/2016,301.75
6/21/2016,301.97
6/21/2016,301.70
6/21/2016,300.84
6/22/2016,300.34
6/22/2016,298.48
6/22/2016,295.67
6/22/2016,293.13
6/22/2016,292.29
6/22/2016,291.60
6/22/2016,291.85
6/22/2016,292.30
6/22/2016,292.39
6/22/2016,292.35
6/22/2016,292.27
6/22/2016,292.65
6/22/2016,293.08
6/22/2016,293.31
6/22/2016,294.49
6/22/2016,295.25
6/22/2016,293.78
6/22/2016,294.58
6/22/2016,296.26
6/22/2016,297.17
6/22/2016,297.82
6/22/2016,296.65
6/22/2016,296.34
6/22/2016,296.79
6/23/2016,295.94
6/23/2016,294.64
6/23/2016,293.56
6/23/2016,293.38
6/23/2016,293.25
6/23/2016,293.37
6/23/2016,293.29
6/23/2016,293.14
6/23/2016,292.86
6/23/2016,292.66
6/23/2016,292.46
6/23/2016,292.67
6/23/2016,293.11
6/23/2016,293.42
6/23/2016,293.46
6/23/2016,293.34
6/23/2016,294.17
6/23/2016,295.28
6/23/2016,297.32
6/23/2016,297.54
6/23/2016,297.53
6/23/2016,295.99
6/23/2016,295.56
6/23/2016,295.01
6/24/2016,293.94
6/24/2016,293.08
6/24/2016,291.72
6/24/2016,291.26
6/24/2016,291.30
6/24/2016,290.96
6/24/2016,290.93
6/24/2016,290.27
6/24/2016,289.89
6/24/2016,289.66
6/24/2016,289.75
6/24/2016,290.13
6/24/2016,292.25
6/24/2016,294.85
6/24/2016,296.33
6/24/2016,297.69
6/24/2016,298.95
6/24/2016,299.43
6/24/2016,299.97
6/24/2016,300.26
6/24/2016,300.58
6/24/2016,300.42
6/24/2016,300.37
6/24/2016,299.64
6/25/2016,298.66
6/25/2016,297.03
6/25/2016,295.38
6/25/2016,294.54
6/25/2016,293.51
6/25/2016,292.60
6/25/2016,291.88
6/25/2016,291.61
6/25/2016,291.19
6/25/2016,291.01
6/25/2016,291.21
6/25/2016,292.01
6/25/2016,294.84
6/25/2016,297.36
6/25/2016,299.11
6/25/2016,300.62
6/25/2016,301.69
6/25/2016,302.92
6/25/2016,304.07
6/25/2016,304.69
6/25/2016,305.02
6/25/2016,304.89
6/25/2016,304.76
6/25/2016,304.35
6/26/2016,303.76
6/26/2016,302.50
6/26/2016,301.44
6/26/2016,300.73
6/26/2016,300.18
6/26/2016,299.78
6/26/2016,299.31
6/26/2016,298.69
6/26/2016,298.17
6/26/2016,297.95
6/26/2016,297.41
6/26/2016,297.76
6/26/2016,297.35
6/26/2016,297.32
6/26/2016,297.65
6/26/2016,299.07
6/26/2016,300.39
6/26/2016,301.46
6/26/2016,302.10
6/26/2016,302.51
6/26/2016,302.76
6/26/2016,303.34
6/26/2016,302.98
6/26/2016,303.52
6/27/2016,302.55
6/27/2016,300.51
6/27/2016,298.38
6/27/2016,297.39
6/27/2016,296.57
6/27/2016,295.46
6/27/2016,294.74
6/27/2016,294.13
6/27/2016,293.98
6/27/2016,293.46
6/27/2016,293.16
6/27/2016,294.09
6/27/2016,296.43
6/27/2016,298.48
6/27/2016,300.25
6/27/2016,301.86
6/27/2016,302.99
6/27/2016,304.13
6/27/2016,304.77
6/27/2016,305.04
6/27/2016,304.93
6/27/2016,304.09
6/27/2016,302.34
6/27/2016,300.21
6/28/2016,298.44
6/28/2016,296.74
6/28/2016,295.27
6/28/2016,294.39
6/28/2016,293.91
6/28/2016,293.21
6/28/2016,292.79
6/28/2016,292.10
6/28/2016,291.54
6/28/2016,291.02
6/28/2016,290.54
6/28/2016,290.32
6/28/2016,290.84
6/28/2016,291.27
6/28/2016,291.55
6/28/2016,292.10
6/28/2016,291.76
6/28/2016,292.10
6/28/2016,292.72
6/28/2016,293.43
6/28/2016,293.58
6/28/2016,293.99
6/28/2016,293.65
6/28/2016,293.05
6/29/2016,292.26
6/29/2016,291.07
6/29/2016,289.77
6/29/2016,288.34
6/29/2016,287.07
6/29/2016,286.23
6/29/2016,285.95
6/29/2016,285.63
6/29/2016,285.66
6/29/2016,285.13
6/29/2016,284.85
6/29/2016,285.80
6/29/2016,289.09
6/29/2016,291.64
6/29/2016,293.66
6/29/2016,295.15
6/29/2016,296.31
6/29/2016,296.91
6/29/2016,297.26
6/29/2016,298.04
6/29/2016,298.11
6/29/2016,297.98
6/29/2016,297.28
6/29/2016,296.34
6/30/2016,296.05
6/30/2016,295.27
6/30/2016,292.16
6/30/2016,290.50
6/30/2016,289.48
6/30/2016,288.71
6/30/2016,288.00
6/30/2016,287.65
6/30/2016,286.91
6/30/2016,286.65
6/30/2016,286.59
6/30/2016,286.93
6/30/2016,290.57
6/30/2016,293.83
6/30/2016,295.69
6/30/2016,296.89
6/30/2016,297.68
6/30/2016,297.94
6/30/2016,298.25
6/30/2016,298.36
6/30/2016,298.27
6/30/2016,298.19
6/30/2016,297.90
6/30/2016,297.69
7/1/2016,296.91
7/1/2016,296.11
7/1/2016,295.32
7/1/2016,294.81
7/1/2016,294.41
7/1/2016,293.38
7/1/2016,292.33
7/1/2016,291.54
7/1/2016,290.74
7/1/2016,290.57
7/1/2016,290.31
7/1/2016,290.35
7/1/2016,290.97
7/1/2016,291.88
7/1/2016,292.36
7/1/2016,293.17
7/1/2016,293.85
7/1/2016,294.70
7/1/2016,294.97
7/1/2016,294.94
7/1/2016,294.57
7/1/2016,294.34
7/1/2016,293.95
7/1/2016,293.34
7/2/2016,292.30
7/2/2016,290.89
7/2/2016,289.66
7/2/2016,288.35
7/2/2016,287.41
7/2/2016,286.60
7/2/2016,285.83
7/2/2016,285.41
7/2/2016,285.46
7/2/2016,285.78
7/2/2016,285.79
7/2/2016,286.29
7/2/2016,287.70
7/2/2016,289.82
7/2/2016,292.09
7/2/2016,294.13
7/2/2016,295.35
7/2/2016,295.64
7/2/2016,296.22
7/2/2016,296.26
7/2/2016,296.20
7/2/2016,296.19
7/2/2016,295.49
7/2/2016,295.17
7/3/2016,294.34
7/3/2016,292.88
7/3/2016,290.91
7/3/2016,289.68
7/3/2016,289.03
7/3/2016,287.98
7/3/2016,287.64
7/3/2016,286.45
7/3/2016,285.95
7/3/2016,285.70
7/3/2016,285.58
7/3/2016,286.00
7/3/2016,288.41
7/3/2016,291.96
7/3/2016,293.47
7/3/2016,295.13
7/3/2016,296.15
7/3/2016,296.75
7/3/2016,296.76
7/3/2016,297.06
7/3/2016,297.15
7/3/2016,296.83
7/3/2016,296.53
7/3/2016,295.93
7/4/2016,294.81
7/4/2016,293.71
7/4/2016,293.15
7/4/2016,292.54
7/4/2016,292.65
7/4/2016,292.48
7/4/2016,292.19
7/4/2016,292.06
7/4/2016,292.06
7/4/2016,291.94
7/4/2016,291.91
7/4/2016,292.06
7/4/2016,292.05
7/4/2016,292.35
7/4/2016,292.84
7/4/2016,293.69
7/4/2016,294.90
7/4/2016,295.72
7/4/2016,296.77
7/4/2016,297.61
7/4/2016,298.06
7/4/2016,297.95
7/4/2016,297.70
7/4/2016,297.26
7/5/2016,296.60
7/5/2016,296.38
7/5/2016,295.70
7/5/2016,294.72
7/5/2016,293.74
7/5/2016,293.02
7/5/2016,292.14
7/5/2016,291.61
7/5/2016,292.02
7/5/2016,292.66
7/5/2016,293.12
7/5/2016,293.62
7/5/2016,294.42
7/5/2016,295.96
7/5/2016,297.32
7/5/2016,298.78
7/5/2016,299.59
7/5/2016,300.35
7/5/2016,301.15
7/5/2016,302.10
7/5/2016,302.80
7/5/2016,303.13
7/5/2016,303.02
7/5/2016,302.64
7/6/2016,301.66
7/6/2016,300.55
7/6/2016,298.86
7/6/2016,297.64
7/6/2016,297.14
7/6/2016,296.92
7/6/2016,296.68
7/6/2016,296.48
7/6/2016,294.17
7/6/2016,293.34
7/6/2016,293.06
7/6/2016,293.32
7/6/2016,293.35
7/6/2016,293.65
7/6/2016,294.06
7/6/2016,296.55
7/6/2016,299.19
7/6/2016,300.87
7/6/2016,302.36
7/6/2016,302.97
7/6/2016,303.75
7/6/2016,303.64
7/6/2016,302.74
7/6/2016,301.40
7/7/2016,300.86
7/7/2016,299.99
7/7/2016,298.98
7/7/2016,297.64
7/7/2016,297.16
7/7/2016,296.08
7/7/2016,295.81
7/7/2016,295.30
7/7/2016,294.73
7/7/2016,294.68
7/7/2016,294.30
7/7/2016,294.46
7/7/2016,295.21
7/7/2016,296.47
7/7/2016,298.06
7/7/2016,299.13
7/7/2016,299.03
7/7/2016,299.40
7/7/2016,299.64
7/7/2016,300.18
7/7/2016,300.03
7/7/2016,300.53
7/7/2016,300.49
7/7/2016,299.20
7/8/2016,298.17
7/8/2016,297.04
7/8/2016,295.68
7/8/2016,295.15
7/8/2016,294.42
7/8/2016,294.16
7/8/2016,293.65
7/8/2016,293.38
7/8/2016,293.17
7/8/2016,293.55
7/8/2016,293.57
7/8/2016,294.02
7/8/2016,294.71
7/8/2016,296.49
7/8/2016,299.09
7/8/2016,300.71
7/8/2016,301.81
7/8/2016,302.37
7/8/2016,302.78
7/8/2016,302.83
7/8/2016,303.02
7/8/2016,302.73
7/8/2016,301.91
7/8/2016,301.46
7/9/2016,300.12
7/9/2016,298.77
7/9/2016,297.20
7/9/2016,296.00
7/9/2016,294.71
7/9/2016,294.23
7/9/2016,293.70
7/9/2016,293.22
7/9/2016,292.69
7/9/2016,292.12
7/9/2016,291.51
7/9/2016,291.58
7/9/2016,292.70
7/9/2016,293.84
7/9/2016,295.04
7/9/2016,296.15
7/9/2016,297.28
7/9/2016,297.66
7/9/2016,298.06
7/9/2016,298.25
7/9/2016,298.26
7/9/2016,298.10
7/9/2016,297.81
7/9/2016,297.28
7/10/2016,296.45
7/10/2016,295.07
7/10/2016,293.73
7/10/2016,292.02
7/10/2016,290.79
7/10/2016,290.22
7/10/2016,289.65
7/10/2016,289.24
7/10/2016,288.68
7/10/2016,288.45
7/10/2016,288.13
7/10/2016,288.40
7/10/2016,291.61
7/10/2016,294.88
7/10/2016,296.88
7/10/2016,298.10
7/10/2016,299.01
7/10/2016,299.70
7/10/2016,299.97
7/10/2016,300.04
7/10/2016,299.82
7/10/2016,299.54
7/10/2016,299.46
7/10/2016,298.78
7/11/2016,298.36
7/11/2016,297.65
7/11/2016,296.57
7/11/2016,295.69
7/11/2016,295.18
7/11/2016,295.09
7/11/2016,294.91
7/11/2016,295.04
7/11/2016,294.93
7/11/2016,294.95
7/11/2016,294.57
7/11/2016,294.79
7/11/2016,295.93
7/11/2016,297.89
7/11/2016,299.67
7/11/2016,301.47
7/11/2016,302.78
7/11/2016,303.82
7/11/2016,304.42
7/11/2016,304.71
7/11/2016,305.08
7/11/2016,305.04
7/11/2016,304.65
7/11/2016,304.19
7/12/2016,303.17
7/12/2016,301.89
7/12/2016,300.84
7/12/2016,300.25
7/12/2016,299.67
7/12/2016,298.95
7/12/2016,298.72
7/12/2016,298.23
7/12/2016,297.71
7/12/2016,297.25
7/12/2016,296.84
7/12/2016,296.82
7/12/2016,297.25
7/12/2016,298.49
7/12/2016,298.81
7/12/2016,300.93
7/12/2016,302.60
7/12/2016,303.72
7/12/2016,303.78
7/12/2016,304.13
7/12/2016,303.86
7/12/2016,302.87
7/12/2016,302.71
7/12/2016,301.94
7/13/2016,301.31
7/13/2016,300.04
7/13/2016,298.91
7/13/2016,297.63
7/13/2016,296.64
7/13/2016,296.28
7/13/2016,295.68
7/13/2016,295.79
7/13/2016,295.06
7/13/2016,294.27
7/13/2016,293.45
7/13/2016,294.25
7/13/2016,296.31
7/13/2016,297.92
7/13/2016,298.13
7/13/2016,300.73
7/13/2016,301.42
7/13/2016,300.37
7/13/2016,300.51
7/13/2016,302.23
7/13/2016,302.41
7/13/2016,302.31
7/13/2016,302.10
7/13/2016,300.99
7/14/2016,298.87
7/14/2016,296.42
7/14/2016,296.06
7/14/2016,296.03
7/14/2016,296.03
7/14/2016,296.12
7/14/2016,296.12
7/14/2016,296.12
7/14/2016,295.71
7/14/2016,295.71
7/14/2016,295.71
7/14/2016,294.00
7/14/2016,294.00
7/14/2016,294.00
7/14/2016,296.47
7/14/2016,296.47
7/14/2016,296.47
7/14/2016,298.34
7/14/2016,298.34
7/14/2016,298.34
7/14/2016,299.70
7/14/2016,299.70
7/14/2016,299.70
7/14/2016,298.93
7/15/2016,298.93
7/15/2016,298.93
7/15/2016,297.37
7/15/2016,297.37
7/15/2016,297.37
7/15/2016,296.19
7/15/2016,296.19
7/15/2016,296.19
7/15/2016,295.10
7/15/2016,295.10
7/15/2016,295.10
7/15/2016,294.39
7/15/2016,294.39
7/15/2016,294.39
7/15/2016,296.12
7/15/2016,296.12
7/15/2016,296.12
7/15/2016,297.30
7/15/2016,297.30
7/15/2016,297.30
7/15/2016,297.48
7/15/2016,297.48
7/15/2016,297.48
7/15/2016,296.48
7/16/2016,296.48
7/16/2016,296.48
7/16/2016,294.02
7/16/2016,294.02
7/16/2016,294.02
7/16/2016,293.31
7/16/2016,293.31
7/16/2016,293.31
7/16/2016,292.39
7/16/2016,292.39
7/16/2016,292.39
7/16/2016,292.28
7/16/2016,292.28
7/16/2016,292.28
7/16/2016,293.68
7/16/2016,293.68
7/16/2016,293.68
7/16/2016,294.71
7/16/2016,294.71
7/16/2016,294.71
7/16/2016,295.37
7/16/2016,295.37
7/16/2016,295.37
7/16/2016,295.99
7/17/2016,295.99
7/17/2016,295.99
7/17/2016,295.25
7/17/2016,295.25
7/17/2016,295.25
7/17/2016,294.38
7/17/2016,294.38
7/17/2016,294.38
7/17/2016,293.97
7/17/2016,293.97
7/17/2016,293.97
7/17/2016,294.42
7/17/2016,294.42
7/17/2016,294.42
7/17/2016,295.81
7/17/2016,295.81
7/17/2016,295.81
7/17/2016,295.05
7/17/2016,295.05
7/17/2016,295.05
7/17/2016,297.45
7/17/2016,297.45
7/17/2016,297.45
7/17/2016,295.85
7/18/2016,295.85
7/18/2016,295.85
7/18/2016,295.45
7/18/2016,295.45
7/18/2016,295.45
7/18/2016,294.99
7/18/2016,294.99
7/18/2016,294.99
7/18/2016,294.57
7/18/2016,294.57
7/18/2016,294.57
7/18/2016,293.91
7/18/2016,293.91
7/18/2016,293.91
7/18/2016,294.58
7/18/2016,294.58
7/18/2016,294.58
7/18/2016,294.79
7/18/2016,294.79
7/18/2016,294.79
7/18/2016,294.88
7/18/2016,294.88
7/18/2016,294.88
7/18/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/19/2016,291.64
7/20/2016,291.64
7/20/2016,291.64
7/20/2016,291.64
7/20/2016,291.64
7/20/2016,291.64
7/20/2016,291.64
7/20/2016,291.64
7/20/2016,291.64
7/20/2016,291.64
7/20/2016,291.64
7/20/2016,291.64
7/20/2016,291.64
7/20/2016,291.64
7/20/2016,291.64
7/20/2016,291.64
7/20/2016,291.64
7/20/2016,291.64
7/20/2016,291.64
7/20/2016,299.40
7/20/2016,299.40
7/20/2016,300.42
7/20/2016,300.42
7/20/2016,300.42
7/20/2016,300.31
7/21/2016,300.31
7/21/2016,300.31
7/21/2016,298.96
7/21/2016,298.96
7/21/2016,298.96
7/21/2016,297.22
7/21/2016,297.22
7/21/2016,296.96
7/21/2016,296.43
7/21/2016,295.99
7/21/2016,296.39
7/21/2016,296.56
7/21/2016,297.74
7/21/2016,299.40
7/21/2016,301.61
7/21/2016,303.23
7/21/2016,304.08
7/21/2016,305.04
7/21/2016,302.12
7/21/2016,301.83
7/21/2016,302.73
7/21/2016,303.40
7/21/2016,304.42
7/21/2016,304.97
7/22/2016,304.53
7/22/2016,301.06
7/22/2016,298.27
7/22/2016,296.79
7/22/2016,296.16
7/22/2016,296.12
7/22/2016,296.00
7/22/2016,295.76
7/22/2016,295.62
7/22/2016,295.18
7/22/2016,294.77
7/22/2016,294.75
7/22/2016,295.37
7/22/2016,296.80
7/22/2016,298.01
7/22/2016,299.13
7/22/2016,300.47
7/22/2016,301.48
7/22/2016,302.58
7/22/2016,303.12
7/22/2016,304.05
7/22/2016,304.53
7/22/2016,304.70
7/22/2016,304.44
7/23/2016,303.60
7/23/2016,302.04
7/23/2016,300.66
7/23/2016,299.70
7/23/2016,299.67
7/23/2016,299.46
7/23/2016,299.24
7/23/2016,298.98
7/23/2016,298.47
7/23/2016,297.95
7/23/2016,297.77
7/23/2016,297.92
7/23/2016,298.82
7/23/2016,300.71
7/23/2016,302.47
7/23/2016,303.49
7/23/2016,304.19
7/23/2016,304.42
7/23/2016,304.82
7/23/2016,304.82
7/23/2016,304.57
7/23/2016,304.70
7/23/2016,303.53
7/23/2016,300.58
7/24/2016,298.59
7/24/2016,296.39
7/24/2016,296.43
7/24/2016,295.68
7/24/2016,295.34
7/24/2016,294.87
7/24/2016,294.84
7/24/2016,295.12
7/24/2016,294.90
7/24/2016,294.85
7/24/2016,294.75
7/24/2016,294.91
7/24/2016,295.75
7/24/2016,296.96
7/24/2016,298.97
7/24/2016,301.01
7/24/2016,302.79
7/24/2016,304.50
7/24/2016,305.46
7/24/2016,305.77
7/24/2016,305.75
7/24/2016,305.61
7/24/2016,305.59
7/24/2016,303.61
7/25/2016,301.06
7/25/2016,298.77
7/25/2016,297.72
7/25/2016,297.44
7/25/2016,297.37
7/25/2016,297.04
7/25/2016,296.79
7/25/2016,296.58
7/25/2016,296.26
7/25/2016,296.09
7/25/2016,295.70
7/25/2016,295.24
7/25/2016,296.31
7/25/2016,297.98
7/25/2016,299.31
7/25/2016,300.33
7/25/2016,301.09
7/25/2016,301.74
7/25/2016,302.38
7/25/2016,302.64
7/25/2016,302.57
7/25/2016,302.40
7/25/2016,302.02
7/25/2016,301.83
7/26/2016,300.64
7/26/2016,299.24
7/26/2016,297.65
7/26/2016,295.94
7/26/2016,295.13
7/26/2016,294.50
7/26/2016,294.02
7/26/2016,293.60
7/26/2016,293.32
7/26/2016,292.93
7/26/2016,292.55
7/26/2016,292.87
7/26/2016,294.92
7/26/2016,297.71
7/26/2016,299.91
7/26/2016,300.98
7/26/2016,301.20
7/26/2016,302.03
7/26/2016,302.20
7/26/2016,302.81
7/26/2016,302.61
7/26/2016,302.39
7/26/2016,302.29
7/26/2016,301.70
7/27/2016,300.94
7/27/2016,299.39
7/27/2016,297.56
7/27/2016,296.15
7/27/2016,295.25
7/27/2016,294.38
7/27/2016,293.74
7/27/2016,293.17
7/27/2016,293.02
7/27/2016,292.76
7/27/2016,292.47
7/27/2016,292.48
7/27/2016,294.50
7/27/2016,297.56
7/27/2016,300.01
7/27/2016,301.62
7/27/2016,302.51
7/27/2016,303.07
7/27/2016,303.50
7/27/2016,303.82
7/27/2016,303.90
7/27/2016,303.63
7/27/2016,303.17
7/27/2016,302.37
7/28/2016,301.14
7/28/2016,299.64
7/28/2016,298.19
7/28/2016,296.99
7/28/2016,296.33
7/28/2016,295.96
7/28/2016,295.08
7/28/2016,294.44
7/28/2016,294.07
7/28/2016,293.87
7/28/2016,293.89
7/28/2016,293.95
7/28/2016,295.49
7/28/2016,297.65
7/28/2016,299.27
7/28/2016,300.29
7/28/2016,301.12
7/28/2016,301.52
7/28/2016,301.00
7/28/2016,300.63
7/28/2016,298.35
7/28/2016,297.13
7/28/2016,296.59
7/28/2016,296.79
7/29/2016,296.79
7/29/2016,295.92
7/29/2016,295.38
7/29/2016,295.18
7/29/2016,294.64
7/29/2016,294.21
7/29/2016,294.16
7/29/2016,294.16
7/29/2016,294.11
7/29/2016,293.87
7/29/2016,293.78
7/29/2016,293.84
7/29/2016,294.67
7/29/2016,296.04
7/29/2016,297.56
7/29/2016,298.44
7/29/2016,299.10
7/29/2016,299.76
7/29/2016,299.39
7/29/2016,297.77
7/29/2016,296.34
7/29/2016,295.69
7/29/2016,295.58
7/29/2016,295.50
7/30/2016,295.34
7/30/2016,294.72
7/30/2016,294.63
7/30/2016,294.43
7/30/2016,294.21
7/30/2016,294.21
7/30/2016,294.35
7/30/2016,294.13
7/30/2016,293.86
7/30/2016,293.73
7/30/2016,293.46
7/30/2016,293.65
7/30/2016,294.14
7/30/2016,294.92
7/30/2016,295.49
7/30/2016,295.78
7/30/2016,295.98
7/30/2016,296.70
